skill_category,skill,info_url
"Artificial Intelligence and Machine Learning (AI/ML)","Watson Conversation",https://lightcast.io/open-skills/skills/BGS2B27333C1C43A819A
"Artificial Intelligence and Machine Learning (AI/ML)","Watson Studio",https://lightcast.io/open-skills/skills/BGS8D6FBE63584D298C7
"Artificial Intelligence and Machine Learning (AI/ML)",XGBoost,https://lightcast.io/open-skills/skills/KSMUBZFCHO7RG88TFU2G
"Augmented and Virtual Reality (AR/VR)",ARCore,https://lightcast.io/open-skills/skills/BGSB733F363CB53A6EA4
"Augmented and Virtual Reality (AR/VR)",ARKit,https://lightcast.io/open-skills/skills/KS68WDCYJLS1BCN3375P
"Augmented and Virtual Reality (AR/VR)","Augmented Reality",https://lightcast.io/open-skills/skills/KS120RX61Z1Z2DHXR4H6
"Augmented and Virtual Reality (AR/VR)","Augmented Reality (AR) Headsets",https://lightcast.io/open-skills/skills/BGS4EE3A8A26B6E6A6DD
"Augmented and Virtual Reality (AR/VR)","Enscape (VR Rendering Software)",https://lightcast.io/open-skills/skills/ESD8E47BD87962CEF14E
"Augmented and Virtual Reality (AR/VR)","Extended Reality",https://lightcast.io/open-skills/skills/ES83FA604D59642844BA
"Augmented and Virtual Reality (AR/VR)","Head-Mounted Displays (HMD)",https://lightcast.io/open-skills/skills/ES54EED93227A0621F28
"Augmented and Virtual Reality (AR/VR)","Hololens (VR Technology)",https://lightcast.io/open-skills/skills/KSMO7WVIE33PO8NCSC3X
"Augmented and Virtual Reality (AR/VR)","Interactive 3D",https://lightcast.io/open-skills/skills/BGS5084DA962E71124BC
"Augmented and Virtual Reality (AR/VR)",Kinect,https://lightcast.io/open-skills/skills/KSM76L2947E7UAYXYUQT
"Augmented and Virtual Reality (AR/VR)","Leap Motion",https://lightcast.io/open-skills/skills/KSO0K4G8SQYLBMKWS4EK
"Augmented and Virtual Reality (AR/VR)",Matterport,https://lightcast.io/open-skills/skills/BGSEAA756635F43FFC57
"Augmented and Virtual Reality (AR/VR)",Metaverse,https://lightcast.io/open-skills/skills/ES5902ACA0634A0FD175
"Augmented and Virtual Reality (AR/VR)","Mixed Reality",https://lightcast.io/open-skills/skills/ESD27233E1D17900C185
"Augmented and Virtual Reality (AR/VR)",Oculus,https://lightcast.io/open-skills/skills/KSSCWZW237UFLR28R24L
"Augmented and Virtual Reality (AR/VR)","Samsung Gear VR",https://lightcast.io/open-skills/skills/BGS2EE222D9BDE50BC03
"Augmented and Virtual Reality (AR/VR)",Skybox,https://lightcast.io/open-skills/skills/KSNW4O08RJ6Z0BNLJC3N
"Augmented and Virtual Reality (AR/VR)","Sony Playstation VR",https://lightcast.io/open-skills/skills/BGS6DB71BF4209A6287D
"Augmented and Virtual Reality (AR/VR)","Virtual Reality",https://lightcast.io/open-skills/skills/ES50E1CBF4827F546541
"Augmented and Virtual Reality (AR/VR)","Virtual Reality Modeling Language",https://lightcast.io/open-skills/skills/KS441TX6HLKGX8SLMF5X
"Augmented and Virtual Reality (AR/VR)","Virtual Reality Scene Generators",https://lightcast.io/open-skills/skills/ES56682CE1ED001898BB
"Augmented and Virtual Reality (AR/VR)",Vuforia,https://lightcast.io/open-skills/skills/KS78OLIVOUU4N9664LNS
"Augmented and Virtual Reality (AR/VR)",WebVR,https://lightcast.io/open-skills/skills/ES2529B535F170B2F067
"Backup Software","AWS Backup",https://lightcast.io/open-skills/skills/ESD6A7AFB71A448F064D
"Backup Software","Backup Administration",https://lightcast.io/open-skills/skills/BGS8EDDFA2B25AAD5EBE
"Backup Software","Backup Agent",https://lightcast.io/open-skills/skills/KSC42ZHWKJDVCBDX4P0F
"Backup Software","Backup and Restore",https://lightcast.io/open-skills/skills/KS442325XYQ2CZR1VB7N
"Backup Software","Backup Devices",https://lightcast.io/open-skills/skills/KS120VW6JMZHZXZGD72C
"Backup Software","Backup Replication",https://lightcast.io/open-skills/skills/KS120VY5WNNNZJVB614Q
"Backup Software","Backup Tools (Backup Software)",https://lightcast.io/open-skills/skills/KS120VY6SFTJ9PDCZPWD
"Backup Software",BackupPC,https://lightcast.io/open-skills/skills/KS120VZ60RSQMVK0ZP82
"Backup Software",Bacula,https://lightcast.io/open-skills/skills/KS120W36PLFGW9XW9K37
"Backup Software",Clonezilla,https://lightcast.io/open-skills/skills/KS12209621S5H0QP3KHP
"Backup Software",Cloudberry,https://lightcast.io/open-skills/skills/KS82VS1R4731VW74LP69
"Backup Software",CommVault,https://lightcast.io/open-skills/skills/BGS4F3F49D9A4EC96214
"Backup Software","Disk Imaging",https://lightcast.io/open-skills/skills/KS1251W5YQLF9WZP1KW8
"Backup Software","EMC Avamar",https://lightcast.io/open-skills/skills/BGS3C7F1F6496B985772
"Backup Software","EMC NetWorker",https://lightcast.io/open-skills/skills/KS123GS6L3XT0931QNF1
"Backup Software","File Generation",https://lightcast.io/open-skills/skills/KSID5RBRKQ3H8VV5RTJK
"Backup Software","Ghost (Backup Software)",https://lightcast.io/open-skills/skills/KS124C05Z9MW9LPF5V52
"Backup Software","HP Data Protector",https://lightcast.io/open-skills/skills/KS124SQ73W52YZ3VZFNT
"Backup Software","IBM Aggregate Backup And Recovery Systems",https://lightcast.io/open-skills/skills/KS1202P68HZSTPM60JTW
"Backup Software","IBM Tivoli Storage Manager",https://lightcast.io/open-skills/skills/KS120846LJSMXX8NWVGX
"Backup Software","Incremental Backup",https://lightcast.io/open-skills/skills/KS1253G6LWQZMTNZTGQK
"Backup Software",NetBackup,https://lightcast.io/open-skills/skills/KS126XV5Z9556FJ30XZ6
"Backup Software","Network Data Management Protocol",https://lightcast.io/open-skills/skills/KS126WS6RY1M8VVZXSJQ
"Backup Software","Percona Xtrabackup (Software)",https://lightcast.io/open-skills/skills/KS4428C69B6S88RYR1XH
"Backup Software",RecoverPoint,https://lightcast.io/open-skills/skills/KS128FZ6VQCKCYV87MVS
"Backup Software","Recovery Manager (RMAN)",https://lightcast.io/open-skills/skills/KS4403V6H851BMGW0HYP
"Backup Software","Remote Backup Services",https://lightcast.io/open-skills/skills/KS120VY6SCCVW1Q1P65B
"Backup Software","Shadow Copy",https://lightcast.io/open-skills/skills/KSB4HWW8WJDFB5073DJS
"Backup Software",ShadowProtect,https://lightcast.io/open-skills/skills/KS440J77414D8DM8W517
"Backup Software","SQL Backup And Restore",https://lightcast.io/open-skills/skills/BGS583E0849F083C5A7C
"Backup Software","Symantec Backup Exec",https://lightcast.io/open-skills/skills/KS120VX62T1JKSM1P5JB
"Backup Software","System Imaging",https://lightcast.io/open-skills/skills/KS4415D5XNP77W56NR18
"Backup Software","Tape Management Systems",https://lightcast.io/open-skills/skills/KS4416W6CFMNL368KWQ6
"Backup Software","Virtual Backup",https://lightcast.io/open-skills/skills/KS441TC6ZFMHCJ760B4R
"Backup Software",Xfs,https://lightcast.io/open-skills/skills/KS2NN0CZTQDG66ODIYZQ
"Basic Technical Knowledge","Apple iPad",https://lightcast.io/open-skills/skills/KS120KH6GKCMVFHQGL11
"Basic Technical Knowledge","Apple Products",https://lightcast.io/open-skills/skills/KS120KP6PQFHV8ZKJYW9
"Basic Technical Knowledge","Basic Internet Skills",https://lightcast.io/open-skills/skills/ES41798F0EADEB1AF82F
"Basic Technical Knowledge","Business Computer Systems",https://lightcast.io/open-skills/skills/KS1218G6NJZJ271JZJ0P
"Basic Technical Knowledge","Computer Keyboards",https://lightcast.io/open-skills/skills/KS120DR6TDMC1651F9HQ
"Basic Technical Knowledge","Computer Literacy",https://lightcast.io/open-skills/skills/KS1227P6FBK34WLH6X8Z
"Basic Technical Knowledge","Computer Maintenance",https://lightcast.io/open-skills/skills/KS1227F5X4S0K57NHRZ7
"Basic Technical Knowledge","Computer Terminals",https://lightcast.io/open-skills/skills/KS1227W633PGW8Z5410H
"Basic Technical Knowledge","Desktop Computing",https://lightcast.io/open-skills/skills/KS122VR6R5ZRQCKXX5R8
"Basic Technical Knowledge","Digital Citizenship",https://lightcast.io/open-skills/skills/ESA8036BEDFA739E10D6
"Basic Technical Knowledge","Digital Data",https://lightcast.io/open-skills/skills/KS122YB6HR9PW5FKBJ6T
"Basic Technical Knowledge","Digital Literacy",https://lightcast.io/open-skills/skills/ESB04BCB6189A2CB271E
"Basic Technical Knowledge","Digital Technology",https://lightcast.io/open-skills/skills/KS122Z8647637KP0N1CC
"Basic Technical Knowledge","File Format",https://lightcast.io/open-skills/skills/KS123XF7465NJ9X1Z90F
"Basic Technical Knowledge",Firefox,https://lightcast.io/open-skills/skills/KS123Z36NQJ4ZZLRX5BP
"Basic Technical Knowledge","Google Applications",https://lightcast.io/open-skills/skills/KS124F56RSV6WG927C0Q
"Basic Technical Knowledge","Google Maps",https://lightcast.io/open-skills/skills/KS124FJ6XTZW8297NQG8
"Basic Technical Knowledge","Google Photos",https://lightcast.io/open-skills/skills/BGSDD350570CAD30629E
"Basic Technical Knowledge","Handheld PC",https://lightcast.io/open-skills/skills/KS124LB6WDYRVRQQ4FWF
"Basic Technical Knowledge","Image File Formats",https://lightcast.io/open-skills/skills/KS124H4741RQP3HFYFHG
"Basic Technical Knowledge","Image Importing And Exporting",https://lightcast.io/open-skills/skills/ESC60FBF3A1F9DD70572
"Basic Technical Knowledge","Keyboard Shortcuts",https://lightcast.io/open-skills/skills/KSKKXX4D3AAAXP24HR6O
"Basic Technical Knowledge",Keypad,https://lightcast.io/open-skills/skills/KS125MP6CGT9NMJ4NSST
"Basic Technical Knowledge","Macintosh Software",https://lightcast.io/open-skills/skills/KS1262B678NVMYGBY2KY
"Basic Technical Knowledge","Microsoft Edge",https://lightcast.io/open-skills/skills/KSX7M1KI60K0AKUZ588O
"Basic Technical Knowledge","Microsoft Internet Explorer",https://lightcast.io/open-skills/skills/KS124X46T69J1890CXLK
"Basic Technical Knowledge","Microsoft Software",https://lightcast.io/open-skills/skills/KS126JQ6298NYL0M4ZVD
"Basic Technical Knowledge","Mobile Apps",https://lightcast.io/open-skills/skills/KS440NM6N05DM8TSV6QZ
"Basic Technical Knowledge","Mobile Phones",https://lightcast.io/open-skills/skills/KSUK5J99HBEZRO21HP8A
"Basic Technical Knowledge","Online Communication",https://lightcast.io/open-skills/skills/KS1278F6TTW1TC16FWJY
"Basic Technical Knowledge","Personal Computers",https://lightcast.io/open-skills/skills/KS127M36PQPZLCDRJ5FB
"Basic Technical Knowledge","Personal Digital Assistant",https://lightcast.io/open-skills/skills/KS127MW79LPRHMGLJZFC
"Basic Technical Knowledge","Plain Text",https://lightcast.io/open-skills/skills/KS127W263JK1QPFK8SDM
"Basic Technical Knowledge",QWERTY,https://lightcast.io/open-skills/skills/KS1289Y6XFNRRS85FZND
"Basic Technical Knowledge","Safari (Web Browser)",https://lightcast.io/open-skills/skills/KS120KR6LWRL6SZ2M9SY
"Basic Technical Knowledge","Screen Capture",https://lightcast.io/open-skills/skills/KS440CF6W7H8MFCGNQJN
"Basic Technical Knowledge","Screen Sharing",https://lightcast.io/open-skills/skills/KS440CG6XTW8CD2HXS5Z
"Basic Technical Knowledge","Smartphone Operation",https://lightcast.io/open-skills/skills/ES2AAD427D871251857E
"Basic Technical Knowledge",Tablets,https://lightcast.io/open-skills/skills/KS7G6XY5W8C9942XGBSH
"Basic Technical Knowledge",Typing,https://lightcast.io/open-skills/skills/KS441LG5Y8XGW9TP7B4W
"Basic Technical Knowledge",Voicemail,https://lightcast.io/open-skills/skills/BGSDAD717E496BD0778B
"Basic Technical Knowledge","Web Browsers",https://lightcast.io/open-skills/skills/KS124V56WHMJ8HW0Q022
"Basic Technical Knowledge","Web Navigation",https://lightcast.io/open-skills/skills/KS4420D6PFXBX56WT5R6
"Basic Technical Knowledge","Word Processing",https://lightcast.io/open-skills/skills/KS1233L6BGZ6R7D2FX0H
"C and C++","Boost (C++ Libraries)",https://lightcast.io/open-skills/skills/KS1214M5YKZ7F8ZXHCJN
"C and C++","Borland C++ (Borland Software)",https://lightcast.io/open-skills/skills/KS1214Z6KCCTZX7BMVP7
"C and C++","C (Programming Language)",https://lightcast.io/open-skills/skills/KS1200364C9C1LK3V5Q1
"C and C++","C-Based Programming Languages",https://lightcast.io/open-skills/skills/KS125QD6K0QLLKCTPJQ0
"C and C++","C++ (Programming Language)",https://lightcast.io/open-skills/skills/KS1219W70LY1GXZDSKW5
"C and C++","C++ Concepts",https://lightcast.io/open-skills/skills/KSZBIC1RNTUWQW2CFMLK
"C and C++","C++ Server Pages",https://lightcast.io/open-skills/skills/KS687S36NH6TZ640MLC5
"C and C++",C++/CLI,https://lightcast.io/open-skills/skills/KS1219Y6D091K864ZV44
"C and C++",C++14,https://lightcast.io/open-skills/skills/KSUJ8JCMIZ0PTUVKFRG3
"C and C++",Cppcheck,https://lightcast.io/open-skills/skills/KSYUXOJF9IP07VD0IKGJ
"C and C++",Cppunit,https://lightcast.io/open-skills/skills/KSOWKXJTGMU5DH84I5S6
"C and C++","Embedded C",https://lightcast.io/open-skills/skills/KS123GF702RP1QZB6C94
"C and C++","Embedded C++",https://lightcast.io/open-skills/skills/KS1239B754P3H4408XW6
"C and C++","Managed Extensions For C++",https://lightcast.io/open-skills/skills/KS1267W5ZYDRRT3HMD5C
"C and C++","Microsoft Foundation Class Library (C++ Libraries)",https://lightcast.io/open-skills/skills/KS126FW6LQ9Q2N186ZJ3
"C and C++","MISRA C (C Programming Language)",https://lightcast.io/open-skills/skills/KS126M46R4DMGM1D4JVS
"C and C++","Objective-C (Programming Language)",https://lightcast.io/open-skills/skills/KS1275N74XZ574T7N47D
"C and C++",OpenFrameworks,https://lightcast.io/open-skills/skills/KS127965ZS7TT4F0HGXG
"C and C++",Pro*C,https://lightcast.io/open-skills/skills/BGS6D8284B8847C22321
"C and C++","Standard Template Library (STL)",https://lightcast.io/open-skills/skills/KS7G4B36HF83RTCXV4QB
"C and C++",SystemC,https://lightcast.io/open-skills/skills/KS441555YJMJSLZFNGB1
"C and C++","Vision-Something-Library (VXL)",https://lightcast.io/open-skills/skills/KS441Y36MKBRRDHQPWBK
"C and C++","Visual C++ (Programming Language)",https://lightcast.io/open-skills/skills/KS123GL5YLMZDJ1FPK47
"C and C++",WxWidgets,https://lightcast.io/open-skills/skills/KS4425M683ZFMQ6KPX5S
"Cloud Computing","Apache CloudStack",https://lightcast.io/open-skills/skills/KS1220R5XBF7LJB20QY5
"Cloud Computing",Autoscaling,https://lightcast.io/open-skills/skills/KS8X0M4RYTVQIMGAJ9KY
"Cloud Computing","AWS Cloud Development Kit (CDK)",https://lightcast.io/open-skills/skills/ES5AA2B2AD2C2B71E863
"Cloud Computing","Cloud Administration",https://lightcast.io/open-skills/skills/ES6DB72ED130D88A70A1
"Cloud Computing","Cloud Application Development",https://lightcast.io/open-skills/skills/ES563C336FA93B370E1A
"Cloud Computing","Cloud Applications",https://lightcast.io/open-skills/skills/KS1220G70HW5N3HHQW5N
"Cloud Computing","Cloud Collaboration",https://lightcast.io/open-skills/skills/KS442016F1RXR1TCLMXB
"Cloud Computing","Cloud Computing",https://lightcast.io/open-skills/skills/KS1220H6CP1BQGH9STNK
"Cloud Computing","Cloud Computing Architecture",https://lightcast.io/open-skills/skills/KS1220H6DMWTTD1XF9DW
"Cloud Computing","Cloud Computing Security",NULL
"Cloud Computing","Cloud Development",https://lightcast.io/open-skills/skills/ESEAD990853AF1B98D21
"Cloud Computing","Cloud Engineering",https://lightcast.io/open-skills/skills/KS1220K62VQK9KS7ZVWS
"Cloud Computing","Cloud Governance",https://lightcast.io/open-skills/skills/ES78F3D591D75411735D
"Cloud Computing","Cloud Hosting",https://lightcast.io/open-skills/skills/ES4A18C16B6EB1093CB8
"Cloud Computing","Cloud Infrastructure",https://lightcast.io/open-skills/skills/KS1220L60W8P557BJZJS
"Cloud Computing","Cloud Management",https://lightcast.io/open-skills/skills/ES25B656F7753BA857F4
"Cloud Computing","Cloud Migration",https://lightcast.io/open-skills/skills/ES90E7D675F0553381A2
"Cloud Computing","Cloud Operations",https://lightcast.io/open-skills/skills/ESA8BCD0C9989DF26B7B
"Cloud Computing","Cloud Platform System",https://lightcast.io/open-skills/skills/KS7G7196MQCHX5NLSGG4
"Cloud Computing","Cloud Services",https://lightcast.io/open-skills/skills/ES43DB1E2DEC412F3A26
"Cloud Computing","Cloud Strategy",https://lightcast.io/open-skills/skills/BGSC012740F7D9251FC7
"Cloud Computing","Cloud Technologies",https://lightcast.io/open-skills/skills/KSEO6A04QBOG4I9E79SG
"Cloud Computing","Cloud Testing",https://lightcast.io/open-skills/skills/KS1220L73QXX8S2QNQH5
"Cloud Computing","Cloud-Based Integration",https://lightcast.io/open-skills/skills/BGS89F03A40ECE02B287
"Cloud Computing","Cloud-Native Applications",https://lightcast.io/open-skills/skills/ESA074D8F4B4114B744D
"Cloud Computing","Cloud-Native Architecture",https://lightcast.io/open-skills/skills/ES38B602F8A615F1DF34
"Cloud Computing","Cloud-Native Computing",https://lightcast.io/open-skills/skills/ES3CF32686E20E20F195
"Cloud Computing","Cloud-Native Infrastructure",https://lightcast.io/open-skills/skills/ES743487CCAFF52F9CDC
